 1) database/foo_forum/threads.csv
 2)
 3) contains comma-separated seed data for table:
 4)
 5) 	threads
 6)
 7) in MySQL database:
 8)
 9) 	foo_forum
10)
11) Row definition adheres to the syntax:
12)
13) id,user_id,title,score,created_at<NEWLINE>
414,42,Some Interesting Topic Number 414,350,2016-09-13 16:02:31
415,42,Some Interesting Topic Number 415,289,2016-09-13 16:02:32
416,42,Some Interesting Topic Number 416,979,2016-09-13 16:02:33
417,42,Some Interesting Topic Number 417,407,2016-09-13 16:02:34
418,42,Some Interesting Topic Number 418,333,2016-09-13 16:02:35
419,42,Some Interesting Topic Number 419,722,2016-09-13 16:02:36
420,42,Some Interesting Topic Number 420,431,2016-09-13 16:02:37
421,43,Some Interesting Topic Number 421,800,2016-09-13 16:02:38
422,43,Some Interesting Topic Number 422,-78,2016-09-13 16:02:39
423,43,Some Interesting Topic Number 423,697,2016-09-13 16:02:40
424,43,Some Interesting Topic Number 424,863,2016-09-13 16:02:41
425,43,Some Interesting Topic Number 425,507,2016-09-13 16:02:42
426,43,Some Interesting Topic Number 426,320,2016-09-13 16:02:43
427,43,Some Interesting Topic Number 427,950,2016-09-13 16:02:44
428,43,Some Interesting Topic Number 428,357,2016-09-13 16:02:45
429,43,Some Interesting Topic Number 429,134,2016-09-13 16:02:46
430,43,Some Interesting Topic Number 430,325,2016-09-13 16:02:47
431,44,Some Interesting Topic Number 431,892,2016-09-13 16:02:48
432,44,Some Interesting Topic Number 432,25,2016-09-13 16:02:49
433,44,Some Interesting Topic Number 433,26,2016-09-13 16:02:50
434,44,Some Interesting Topic Number 434,998,2016-09-13 16:02:51
435,44,Some Interesting Topic Number 435,-7,2016-09-13 16:02:52
436,44,Some Interesting Topic Number 436,91,2016-09-13 16:02:53
437,44,Some Interesting Topic Number 437,967,2016-09-13 16:02:54
438,44,Some Interesting Topic Number 438,905,2016-09-13 16:02:55
439,44,Some Interesting Topic Number 439,49,2016-09-13 16:02:56
440,44,Some Interesting Topic Number 440,157,2016-09-13 16:02:57
441,45,Some Interesting Topic Number 441,360,2016-09-13 16:02:58
442,45,Some Interesting Topic Number 442,47,2016-09-13 16:02:59
443,45,Some Interesting Topic Number 443,535,2016-09-13 16:03:00
444,45,Some Interesting Topic Number 444,588,2016-09-13 16:03:01
445,45,Some Interesting Topic Number 445,957,2016-09-13 16:03:02
446,45,Some Interesting Topic Number 446,960,2016-09-13 16:03:03
447,45,Some Interesting Topic Number 447,213,2016-09-13 16:03:04
448,45,Some Interesting Topic Number 448,400,2016-09-13 16:03:05
449,45,Some Interesting Topic Number 449,69,2016-09-13 16:03:06
450,45,Some Interesting Topic Number 450,744,2016-09-13 16:03:07
451,46,Some Interesting Topic Number 451,796,2016-09-13 16:03:08
452,46,Some Interesting Topic Number 452,989,2016-09-13 16:03:09
453,46,Some Interesting Topic Number 453,730,2016-09-13 16:03:10
454,46,Some Interesting Topic Number 454,527,2016-09-13 16:03:11
455,46,Some Interesting Topic Number 455,374,2016-09-13 16:03:12
456,46,Some Interesting Topic Number 456,572,2016-09-13 16:03:13
457,46,Some Interesting Topic Number 457,901,2016-09-13 16:03:14
458,46,Some Interesting Topic Number 458,573,2016-09-13 16:03:15
459,46,Some Interesting Topic Number 459,258,2016-09-13 16:03:16
460,46,Some Interesting Topic Number 460,287,2016-09-13 16:03:17
461,47,Some Interesting Topic Number 461,886,2016-09-13 16:03:18
462,47,Some Interesting Topic Number 462,203,2016-09-13 16:03:19
463,47,Some Interesting Topic Number 463,69,2016-09-13 16:03:20
464,47,Some Interesting Topic Number 464,94,2016-09-13 16:03:21
465,47,Some Interesting Topic Number 465,199,2016-09-13 16:03:22
466,47,Some Interesting Topic Number 466,109,2016-09-13 16:03:23
467,47,Some Interesting Topic Number 467,544,2016-09-13 16:03:24
468,47,Some Interesting Topic Number 468,716,2016-09-13 16:03:25
469,47,Some Interesting Topic Number 469,769,2016-09-13 16:03:26
470,47,Some Interesting Topic Number 470,871,2016-09-13 16:03:27
471,48,Some Interesting Topic Number 471,130,2016-09-13 16:03:28
472,48,Some Interesting Topic Number 472,163,2016-09-13 16:03:29
473,48,Some Interesting Topic Number 473,189,2016-09-13 16:03:30
474,48,Some Interesting Topic Number 474,86,2016-09-13 16:03:31
475,48,Some Interesting Topic Number 475,571,2016-09-13 16:03:32
476,48,Some Interesting Topic Number 476,44,2016-09-13 16:03:33
477,48,Some Interesting Topic Number 477,499,2016-09-13 16:03:34
478,48,Some Interesting Topic Number 478,585,2016-09-13 16:03:35
479,48,Some Interesting Topic Number 479,429,2016-09-13 16:03:36
480,48,Some Interesting Topic Number 480,383,2016-09-13 16:03:37
481,49,Some Interesting Topic Number 481,439,2016-09-13 16:03:38
482,49,Some Interesting Topic Number 482,423,2016-09-13 16:03:39
483,49,Some Interesting Topic Number 483,583,2016-09-13 16:03:40
484,49,Some Interesting Topic Number 484,924,2016-09-13 16:03:41
485,49,Some Interesting Topic Number 485,349,2016-09-13 16:03:42
486,49,Some Interesting Topic Number 486,-19,2016-09-13 16:03:43
487,49,Some Interesting Topic Number 487,355,2016-09-13 16:03:44
488,49,Some Interesting Topic Number 488,437,2016-09-13 16:03:45
489,49,Some Interesting Topic Number 489,303,2016-09-13 16:03:46
490,49,Some Interesting Topic Number 490,699,2016-09-13 16:03:47
491,50,Some Interesting Topic Number 491,747,2016-09-13 16:03:48
492,50,Some Interesting Topic Number 492,403,2016-09-13 16:03:49
493,50,Some Interesting Topic Number 493,514,2016-09-13 16:03:50
494,50,Some Interesting Topic Number 494,153,2016-09-13 16:03:51
495,50,Some Interesting Topic Number 495,431,2016-09-13 16:03:52
496,50,Some Interesting Topic Number 496,913,2016-09-13 16:03:53
497,50,Some Interesting Topic Number 497,556,2016-09-13 16:03:54
498,50,Some Interesting Topic Number 498,31,2016-09-13 16:03:55
499,50,Some Interesting Topic Number 499,877,2016-09-13 16:03:56
500,50,Some Interesting Topic Number 500,-37,2016-09-13 16:03:57
501,51,Some Interesting Topic Number 501,670,2016-09-13 16:03:58
502,51,Some Interesting Topic Number 502,654,2016-09-13 16:03:59
503,51,Some Interesting Topic Number 503,531,2016-09-13 16:04:00
504,51,Some Interesting Topic Number 504,842,2016-09-13 16:04:01
505,51,Some Interesting Topic Number 505,737,2016-09-13 16:04:02
506,51,Some Interesting Topic Number 506,698,2016-09-13 16:04:03
507,51,Some Interesting Topic Number 507,540,2016-09-13 16:04:04
508,51,Some Interesting Topic Number 508,545,2016-09-13 16:04:05
509,51,Some Interesting Topic Number 509,80,2016-09-13 16:04:06
510,51,Some Interesting Topic Number 510,720,2016-09-13 16:04:07
511,52,Some Interesting Topic Number 511,547,2016-09-13 16:04:08
512,52,Some Interesting Topic Number 512,950,2016-09-13 16:04:09
513,52,Some Interesting Topic Number 513,536,2016-09-13 16:04:10
514,52,Some Interesting Topic Number 514,98,2016-09-13 16:04:11
515,52,Some Interesting Topic Number 515,67,2016-09-13 16:04:12
516,52,Some Interesting Topic Number 516,299,2016-09-13 16:04:13
517,52,Some Interesting Topic Number 517,268,2016-09-13 16:04:14
518,52,Some Interesting Topic Number 518,832,2016-09-13 16:04:15
519,52,Some Interesting Topic Number 519,147,2016-09-13 16:04:16
520,52,Some Interesting Topic Number 520,-76,2016-09-13 16:04:17
521,53,Some Interesting Topic Number 521,379,2016-09-13 16:04:18
522,53,Some Interesting Topic Number 522,614,2016-09-13 16:04:19
523,53,Some Interesting Topic Number 523,710,2016-09-13 16:04:20
524,53,Some Interesting Topic Number 524,693,2016-09-13 16:04:21
525,53,Some Interesting Topic Number 525,996,2016-09-13 16:04:22
526,53,Some Interesting Topic Number 526,771,2016-09-13 16:04:23
527,53,Some Interesting Topic Number 527,483,2016-09-13 16:04:24
528,53,Some Interesting Topic Number 528,312,2016-09-13 16:04:25
529,53,Some Interesting Topic Number 529,355,2016-09-13 16:04:26
530,53,Some Interesting Topic Number 530,734,2016-09-13 16:04:27
531,54,Some Interesting Topic Number 531,66,2016-09-13 16:04:28
532,54,Some Interesting Topic Number 532,759,2016-09-13 16:04:29
533,54,Some Interesting Topic Number 533,804,2016-09-13 16:04:30
534,54,Some Interesting Topic Number 534,192,2016-09-13 16:04:31
535,54,Some Interesting Topic Number 535,868,2016-09-13 16:04:32
536,54,Some Interesting Topic Number 536,-68,2016-09-13 16:04:33
537,54,Some Interesting Topic Number 537,89,2016-09-13 16:04:34
538,54,Some Interesting Topic Number 538,155,2016-09-13 16:04:35
539,54,Some Interesting Topic Number 539,-86,2016-09-13 16:04:36
540,54,Some Interesting Topic Number 540,978,2016-09-13 16:04:37
541,55,Some Interesting Topic Number 541,-12,2016-09-13 16:04:38
542,55,Some Interesting Topic Number 542,95,2016-09-13 16:04:39
543,55,Some Interesting Topic Number 543,703,2016-09-13 16:04:40
544,55,Some Interesting Topic Number 544,650,2016-09-13 16:04:41
545,55,Some Interesting Topic Number 545,612,2016-09-13 16:04:42
546,55,Some Interesting Topic Number 546,433,2016-09-13 16:04:43
547,55,Some Interesting Topic Number 547,390,2016-09-13 16:04:44
548,55,Some Interesting Topic Number 548,747,2016-09-13 16:04:45
549,55,Some Interesting Topic Number 549,98,2016-09-13 16:04:46
550,55,Some Interesting Topic Number 550,-4,2016-09-13 16:04:47
551,56,Some Interesting Topic Number 551,-16,2016-09-13 16:04:48
552,56,Some Interesting Topic Number 552,512,2016-09-13 16:04:49
553,56,Some Interesting Topic Number 553,471,2016-09-13 16:04:50
554,56,Some Interesting Topic Number 554,157,2016-09-13 16:04:51
555,56,Some Interesting Topic Number 555,671,2016-09-13 16:04:52
556,56,Some Interesting Topic Number 556,859,2016-09-13 16:04:53
557,56,Some Interesting Topic Number 557,210,2016-09-13 16:04:54
558,56,Some Interesting Topic Number 558,425,2016-09-13 16:04:55
559,56,Some Interesting Topic Number 559,574,2016-09-13 16:04:56
560,56,Some Interesting Topic Number 560,196,2016-09-13 16:04:57
561,57,Some Interesting Topic Number 561,939,2016-09-13 16:04:58
562,57,Some Interesting Topic Number 562,452,2016-09-13 16:04:59
563,57,Some Interesting Topic Number 563,643,2016-09-13 16:05:00
564,57,Some Interesting Topic Number 564,207,2016-09-13 16:05:01
565,57,Some Interesting Topic Number 565,928,2016-09-13 16:05:02
566,57,Some Interesting Topic Number 566,120,2016-09-13 16:05:03
567,57,Some Interesting Topic Number 567,683,2016-09-13 16:05:04
568,57,Some Interesting Topic Number 568,208,2016-09-13 16:05:05
569,57,Some Interesting Topic Number 569,766,2016-09-13 16:05:06
570,57,Some Interesting Topic Number 570,796,2016-09-13 16:05:07
571,58,Some Interesting Topic Number 571,64,2016-09-13 16:05:08
572,58,Some Interesting Topic Number 572,273,2016-09-13 16:05:09
573,58,Some Interesting Topic Number 573,578,2016-09-13 16:05:10
574,58,Some Interesting Topic Number 574,332,2016-09-13 16:05:11
575,58,Some Interesting Topic Number 575,394,2016-09-13 16:05:12
576,58,Some Interesting Topic Number 576,512,2016-09-13 16:05:13
577,58,Some Interesting Topic Number 577,-21,2016-09-13 16:05:14
578,58,Some Interesting Topic Number 578,877,2016-09-13 16:05:15
579,58,Some Interesting Topic Number 579,427,2016-09-13 16:05:16
580,58,Some Interesting Topic Number 580,472,2016-09-13 16:05:17
581,59,Some Interesting Topic Number 581,248,2016-09-13 16:05:18
582,59,Some Interesting Topic Number 582,692,2016-09-13 16:05:19
583,59,Some Interesting Topic Number 583,263,2016-09-13 16:05:20
584,59,Some Interesting Topic Number 584,830,2016-09-13 16:05:21
585,59,Some Interesting Topic Number 585,350,2016-09-13 16:05:22
586,59,Some Interesting Topic Number 586,964,2016-09-13 16:05:23
587,59,Some Interesting Topic Number 587,806,2016-09-13 16:05:24
588,59,Some Interesting Topic Number 588,944,2016-09-13 16:05:25
589,59,Some Interesting Topic Number 589,375,2016-09-13 16:05:26
590,59,Some Interesting Topic Number 590,-84,2016-09-13 16:05:27
591,60,Some Interesting Topic Number 591,494,2016-09-13 16:05:28
592,60,Some Interesting Topic Number 592,391,2016-09-13 16:05:29
593,60,Some Interesting Topic Number 593,530,2016-09-13 16:05:30
594,60,Some Interesting Topic Number 594,-4,2016-09-13 16:05:31
595,60,Some Interesting Topic Number 595,677,2016-09-13 16:05:32
596,60,Some Interesting Topic Number 596,4,2016-09-13 16:05:33
597,60,Some Interesting Topic Number 597,869,2016-09-13 16:05:34
598,60,Some Interesting Topic Number 598,885,2016-09-13 16:05:35
599,60,Some Interesting Topic Number 599,63,2016-09-13 16:05:36
600,60,Some Interesting Topic Number 600,-56,2016-09-13 16:05:37
601,61,Some Interesting Topic Number 601,109,2016-09-13 16:05:38
602,61,Some Interesting Topic Number 602,779,2016-09-13 16:05:39
603,61,Some Interesting Topic Number 603,58,2016-09-13 16:05:40
604,61,Some Interesting Topic Number 604,786,2016-09-13 16:05:41
605,61,Some Interesting Topic Number 605,649,2016-09-13 16:05:42
606,61,Some Interesting Topic Number 606,763,2016-09-13 16:05:43
607,61,Some Interesting Topic Number 607,850,2016-09-13 16:05:44
608,61,Some Interesting Topic Number 608,460,2016-09-13 16:05:45
609,61,Some Interesting Topic Number 609,-10,2016-09-13 16:05:46
610,61,Some Interesting Topic Number 610,446,2016-09-13 16:05:47
611,62,Some Interesting Topic Number 611,324,2016-09-13 16:05:48
612,62,Some Interesting Topic Number 612,945,2016-09-13 16:05:49
613,62,Some Interesting Topic Number 613,305,2016-09-13 16:05:50
614,62,Some Interesting Topic Number 614,548,2016-09-13 16:05:51
615,62,Some Interesting Topic Number 615,358,2016-09-13 16:05:52
616,62,Some Interesting Topic Number 616,695,2016-09-13 16:05:53
617,62,Some Interesting Topic Number 617,818,2016-09-13 16:05:54
618,62,Some Interesting Topic Number 618,238,2016-09-13 16:05:55
619,62,Some Interesting Topic Number 619,934,2016-09-13 16:05:56
620,62,Some Interesting Topic Number 620,34,2016-09-13 16:05:57
621,63,Some Interesting Topic Number 621,719,2016-09-13 16:05:58
622,63,Some Interesting Topic Number 622,595,2016-09-13 16:05:59
623,63,Some Interesting Topic Number 623,134,2016-09-13 16:06:00
624,63,Some Interesting Topic Number 624,227,2016-09-13 16:06:01
625,63,Some Interesting Topic Number 625,-100,2016-09-13 16:06:02
626,63,Some Interesting Topic Number 626,541,2016-09-13 16:06:03
627,63,Some Interesting Topic Number 627,238,2016-09-13 16:06:04
628,63,Some Interesting Topic Number 628,387,2016-09-13 16:06:05
629,63,Some Interesting Topic Number 629,611,2016-09-13 16:06:06
630,63,Some Interesting Topic Number 630,776,2016-09-13 16:06:07
631,64,Some Interesting Topic Number 631,329,2016-09-13 16:06:08
632,64,Some Interesting Topic Number 632,657,2016-09-13 16:06:09
633,64,Some Interesting Topic Number 633,288,2016-09-13 16:06:10
634,64,Some Interesting Topic Number 634,502,2016-09-13 16:06:11
635,64,Some Interesting Topic Number 635,480,2016-09-13 16:06:12
636,64,Some Interesting Topic Number 636,44,2016-09-13 16:06:13
637,64,Some Interesting Topic Number 637,191,2016-09-13 16:06:14
638,64,Some Interesting Topic Number 638,935,2016-09-13 16:06:15
639,64,Some Interesting Topic Number 639,324,2016-09-13 16:06:16
640,64,Some Interesting Topic Number 640,118,2016-09-13 16:06:17
641,65,Some Interesting Topic Number 641,361,2016-09-13 16:06:18
642,65,Some Interesting Topic Number 642,568,2016-09-13 16:06:19
643,65,Some Interesting Topic Number 643,704,2016-09-13 16:06:20
644,65,Some Interesting Topic Number 644,321,2016-09-13 16:06:21
645,65,Some Interesting Topic Number 645,467,2016-09-13 16:06:22
646,65,Some Interesting Topic Number 646,626,2016-09-13 16:06:23
647,65,Some Interesting Topic Number 647,625,2016-09-13 16:06:24
648,65,Some Interesting Topic Number 648,435,2016-09-13 16:06:25
649,65,Some Interesting Topic Number 649,389,2016-09-13 16:06:26
650,65,Some Interesting Topic Number 650,874,2016-09-13 16:06:27
651,66,Some Interesting Topic Number 651,400,2016-09-13 16:06:28
652,66,Some Interesting Topic Number 652,42,2016-09-13 16:06:29
653,66,Some Interesting Topic Number 653,490,2016-09-13 16:06:30
654,66,Some Interesting Topic Number 654,206,2016-09-13 16:06:31
655,66,Some Interesting Topic Number 655,204,2016-09-13 16:06:32
656,66,Some Interesting Topic Number 656,401,2016-09-13 16:06:33
657,66,Some Interesting Topic Number 657,-63,2016-09-13 16:06:34
658,66,Some Interesting Topic Number 658,-94,2016-09-13 16:06:35
659,66,Some Interesting Topic Number 659,-44,2016-09-13 16:06:36
660,66,Some Interesting Topic Number 660,388,2016-09-13 16:06:37
661,67,Some Interesting Topic Number 661,797,2016-09-13 16:06:38
662,67,Some Interesting Topic Number 662,576,2016-09-13 16:06:39
663,67,Some Interesting Topic Number 663,208,2016-09-13 16:06:40
664,67,Some Interesting Topic Number 664,493,2016-09-13 16:06:41
665,67,Some Interesting Topic Number 665,513,2016-09-13 16:06:42
666,67,Some Interesting Topic Number 666,913,2016-09-13 16:06:43
667,67,Some Interesting Topic Number 667,561,2016-09-13 16:06:44
668,67,Some Interesting Topic Number 668,566,2016-09-13 16:06:45
669,67,Some Interesting Topic Number 669,157,2016-09-13 16:06:46
670,67,Some Interesting Topic Number 670,522,2016-09-13 16:06:47
671,68,Some Interesting Topic Number 671,826,2016-09-13 16:06:48
672,68,Some Interesting Topic Number 672,733,2016-09-13 16:06:49
673,68,Some Interesting Topic Number 673,167,2016-09-13 16:06:50
674,68,Some Interesting Topic Number 674,163,2016-09-13 16:06:51
675,68,Some Interesting Topic Number 675,-70,2016-09-13 16:06:52
676,68,Some Interesting Topic Number 676,467,2016-09-13 16:06:53
677,68,Some Interesting Topic Number 677,376,2016-09-13 16:06:54
678,68,Some Interesting Topic Number 678,447,2016-09-13 16:06:55
679,68,Some Interesting Topic Number 679,-85,2016-09-13 16:06:56
680,68,Some Interesting Topic Number 680,914,2016-09-13 16:06:57
681,69,Some Interesting Topic Number 681,895,2016-09-13 16:06:58
682,69,Some Interesting Topic Number 682,414,2016-09-13 16:06:59
683,69,Some Interesting Topic Number 683,464,2016-09-13 16:07:00
684,69,Some Interesting Topic Number 684,18,2016-09-13 16:07:01
685,69,Some Interesting Topic Number 685,-100,2016-09-13 16:07:02
686,69,Some Interesting Topic Number 686,598,2016-09-13 16:07:03
687,69,Some Interesting Topic Number 687,740,2016-09-13 16:07:04
688,69,Some Interesting Topic Number 688,36,2016-09-13 16:07:05
689,69,Some Interesting Topic Number 689,538,2016-09-13 16:07:06
690,69,Some Interesting Topic Number 690,331,2016-09-13 16:07:07
691,70,Some Interesting Topic Number 691,7,2016-09-13 16:07:08
692,70,Some Interesting Topic Number 692,344,2016-09-13 16:07:09
693,70,Some Interesting Topic Number 693,596,2016-09-13 16:07:10
