 1) database/db1/tbl1.csv
 2)
 3) contains comma-separated seed data for table:
 4)
 5) 	tbl1
 6)
 7) in MySQL database:
 8)
 9) 	db1
10)
11) Row definition adheres to the syntax:
12)
13) id,col1<NEWLINE>
2113,col12113
2114,col12114
2115,col12115
2116,col12116
2117,col12117
2118,col12118
2119,col12119
2120,col12120
2121,col12121
2122,col12122
2123,col12123
2124,col12124
2125,col12125
2126,col12126
2127,col12127
2128,col12128
2129,col12129
2130,col12130
2131,col12131
2132,col12132
2133,col12133
2134,col12134
2135,col12135
2136,col12136
2137,col12137
2138,col12138
2139,col12139
2140,col12140
2141,col12141
2142,col12142
2143,col12143
2144,col12144
2145,col12145
2146,col12146
2147,col12147
2148,col12148
2149,col12149
2150,col12150
2151,col12151
2152,col12152
2153,col12153
2154,col12154
2155,col12155
2156,col12156
2157,col12157
2158,col12158
2159,col12159
2160,col12160
2161,col12161
2162,col12162
2163,col12163
2164,col12164
2165,col12165
2166,col12166
2167,col12167
2168,col12168
2169,col12169
2170,col12170
2171,col12171
2172,col12172
2173,col12173
2174,col12174
2175,col12175
2176,col12176
2177,col12177
2178,col12178
2179,col12179
2180,col12180
2181,col12181
2182,col12182
2183,col12183
2184,col12184
2185,col12185
2186,col12186
2187,col12187
2188,col12188
2189,col12189
2190,col12190
2191,col12191
2192,col12192
2193,col12193
2194,col12194
2195,col12195
2196,col12196
2197,col12197
2198,col12198
2199,col12199
2200,col12200
2201,col12201
2202,col12202
2203,col12203
2204,col12204
2205,col12205
2206,col12206
2207,col12207
2208,col12208
2209,col12209
2210,col12210
2211,col12211
2212,col12212
2213,col12213
2214,col12214
2215,col12215
2216,col12216
2217,col12217
2218,col12218
2219,col12219
2220,col12220
2221,col12221
2222,col12222
2223,col12223
2224,col12224
2225,col12225
2226,col12226
2227,col12227
2228,col12228
2229,col12229
2230,col12230
2231,col12231
2232,col12232
2233,col12233
2234,col12234
2235,col12235
2236,col12236
2237,col12237
2238,col12238
2239,col12239
2240,col12240
2241,col12241
2242,col12242
2243,col12243
2244,col12244
2245,col12245
2246,col12246
2247,col12247
2248,col12248
2249,col12249
2250,col12250
2251,col12251
2252,col12252
2253,col12253
2254,col12254
2255,col12255
2256,col12256
2257,col12257
2258,col12258
2259,col12259
2260,col12260
2261,col12261
2262,col12262
2263,col12263
2264,col12264
2265,col12265
2266,col12266
2267,col12267
2268,col12268
2269,col12269
2270,col12270
2271,col12271
2272,col12272
2273,col12273
2274,col12274
2275,col12275
2276,col12276
2277,col12277
2278,col12278
2279,col12279
2280,col12280
2281,col12281
2282,col12282
2283,col12283
2284,col12284
2285,col12285
2286,col12286
2287,col12287
2288,col12288
2289,col12289
2290,col12290
2291,col12291
2292,col12292
2293,col12293
2294,col12294
2295,col12295
2296,col12296
2297,col12297
2298,col12298
2299,col12299
2300,col12300
2301,col12301
2302,col12302
2303,col12303
2304,col12304
2305,col12305
2306,col12306
2307,col12307
2308,col12308
2309,col12309
2310,col12310
2311,col12311
2312,col12312
2313,col12313
2314,col12314
2315,col12315
2316,col12316
2317,col12317
2318,col12318
2319,col12319
2320,col12320
2321,col12321
2322,col12322
2323,col12323
2324,col12324
2325,col12325
2326,col12326
2327,col12327
2328,col12328
2329,col12329
2330,col12330
2331,col12331
2332,col12332
2333,col12333
2334,col12334
2335,col12335
2336,col12336
2337,col12337
2338,col12338
2339,col12339
2340,col12340
2341,col12341
2342,col12342
2343,col12343
2344,col12344
2345,col12345
2346,col12346
2347,col12347
2348,col12348
2349,col12349
2350,col12350
2351,col12351
2352,col12352
2353,col12353
2354,col12354
2355,col12355
2356,col12356
2357,col12357
2358,col12358
2359,col12359
2360,col12360
2361,col12361
2362,col12362
2363,col12363
2364,col12364
2365,col12365
2366,col12366
2367,col12367
2368,col12368
2369,col12369
2370,col12370
2371,col12371
2372,col12372
2373,col12373
2374,col12374
2375,col12375
2376,col12376
2377,col12377
2378,col12378
2379,col12379
2380,col12380
2381,col12381
2382,col12382
2383,col12383
2384,col12384
2385,col12385
2386,col12386
2387,col12387
2388,col12388
2389,col12389
2390,col12390
2391,col12391
2392,col12392
2393,col12393
2394,col12394
2395,col12395
2396,col12396
2397,col12397
2398,col12398
2399,col12399
2400,col12400
2401,col12401
2402,col12402
2403,col12403
2404,col12404
2405,col12405
2406,col12406
2407,col12407
2408,col12408
2409,col12409
2410,col12410
2411,col12411
2412,col12412
2413,col12413
2414,col12414
2415,col12415
2416,col12416
2417,col12417
2418,col12418
2419,col12419
2420,col12420
2421,col12421
2422,col12422
2423,col12423
2424,col12424
2425,col12425
2426,col12426
2427,col12427
2428,col12428
2429,col12429
2430,col12430
2431,col12431
2432,col12432
2433,col12433
2434,col12434
2435,col12435
2436,col12436
2437,col12437
2438,col12438
2439,col12439
2440,col12440
2441,col12441
2442,col12442
2443,col12443
2444,col12444
2445,col12445
2446,col12446
2447,col12447
2448,col12448
2449,col12449
2450,col12450
2451,col12451
2452,col12452
2453,col12453
2454,col12454
2455,col12455
2456,col12456
2457,col12457
2458,col12458
2459,col12459
2460,col12460
2461,col12461
2462,col12462
2463,col12463
2464,col12464
2465,col12465
2466,col12466
2467,col12467
2468,col12468
2469,col12469
2470,col12470
2471,col12471
2472,col12472
2473,col12473
2474,col12474
2475,col12475
2476,col12476
2477,col12477
2478,col12478
2479,col12479
2480,col12480
2481,col12481
2482,col12482
2483,col12483
2484,col12484
2485,col12485
2486,col12486
2487,col12487
2488,col12488
2489,col12489
2490,col12490
2491,col12491
2492,col12492
2493,col12493
2494,col12494
2495,col12495
2496,col12496
2497,col12497
2498,col12498
2499,col12499
2500,col12500
2501,col12501
2502,col12502
2503,col12503
2504,col12504
2505,col12505
2506,col12506
2507,col12507
2508,col12508
2509,col12509
2510,col12510
2511,col12511
2512,col12512
2513,col12513
2514,col12514
2515,col12515
2516,col12516
2517,col12517
2518,col12518
2519,col12519
2520,col12520
2521,col12521
2522,col12522
2523,col12523
2524,col12524
2525,col12525
2526,col12526
2527,col12527
2528,col12528
2529,col12529
2530,col12530
2531,col12531
2532,col12532
2533,col12533
2534,col12534
2535,col12535
2536,col12536
2537,col12537
2538,col12538
2539,col12539
2540,col12540
2541,col12541
2542,col12542
2543,col12543
2544,col12544
2545,col12545
2546,col12546
2547,col12547
2548,col12548
2549,col12549
2550,col12550
2551,col12551
2552,col12552
2553,col12553
2554,col12554
2555,col12555
2556,col12556
2557,col12557
2558,col12558
2559,col12559
2560,col12560
2561,col12561
2562,col12562
2563,col12563
2564,col12564
2565,col12565
2566,col12566
2567,col12567
2568,col12568
2569,col12569
2570,col12570
2571,col12571
2572,col12572
2573,col12573
2574,col12574
2575,col12575
2576,col12576
2577,col12577
2578,col12578
2579,col12579
2580,col12580
2581,col12581
2582,col12582
2583,col12583
2584,col12584
2585,col12585
2586,col12586
2587,col12587
2588,col12588
2589,col12589
2590,col12590
2591,col12591
2592,col12592
2593,col12593
2594,col12594
2595,col12595
2596,col12596
2597,col12597
2598,col12598
2599,col12599
2600,col12600
2601,col12601
2602,col12602
2603,col12603
2604,col12604
2605,col12605
2606,col12606
2607,col12607
2608,col12608
2609,col12609
2610,col12610
2611,col12611
2612,col12612
2613,col12613
2614,col12614
2615,col12615
2616,col12616
2617,col12617
2618,col12618
2619,col12619
2620,col12620
2621,col12621
2622,col12622
2623,col12623
2624,col12624
2625,col12625
2626,col12626
2627,col12627
2628,col12628
2629,col12629
2630,col12630
2631,col12631
2632,col12632
2633,col12633
2634,col12634
2635,col12635
2636,col12636
2637,col12637
2638,col12638
2639,col12639
2640,col12640
2641,col12641
2642,col12642
2643,col12643
2644,col12644
2645,col12645
2646,col12646
2647,col12647
2648,col12648
2649,col12649
2650,col12650
2651,col12651
2652,col12652
2653,col12653
2654,col12654
2655,col12655
2656,col12656
2657,col12657
2658,col12658
2659,col12659
2660,col12660
2661,col12661
2662,col12662
2663,col12663
2664,col12664
2665,col12665
2666,col12666
2667,col12667
2668,col12668
2669,col12669
2670,col12670
2671,col12671
2672,col12672
2673,col12673
2674,col12674
2675,col12675
2676,col12676
2677,col12677
2678,col12678
2679,col12679
2680,col12680
2681,col12681
2682,col12682
2683,col12683
2684,col12684
2685,col12685
2686,col12686
2687,col12687
2688,col12688
2689,col12689
2690,col12690
2691,col12691
2692,col12692
2693,col12693
2694,col12694
2695,col12695
2696,col12696
2697,col12697
2698,col12698
2699,col12699
2700,col12700
2701,col12701
2702,col12702
2703,col12703
2704,col12704
2705,col12705
2706,col12706
2707,col12707
2708,col12708
2709,col12709
2710,col12710
2711,col12711
2712,col12712
2713,col12713
2714,col12714
2715,col12715
2716,col12716
2717,col12717
2718,col12718
2719,col12719
2720,col12720
2721,col12721
2722,col12722
2723,col12723
2724,col12724
2725,col12725
2726,col12726
2727,col12727
2728,col12728
2729,col12729
2730,col12730
2731,col12731
2732,col12732
2733,col12733
2734,col12734
2735,col12735
2736,col12736
2737,col12737
2738,col12738
2739,col12739
2740,col12740
2741,col12741
2742,col12742
2743,col12743
2744,col12744
2745,col12745
2746,col12746
2747,col12747
2748,col12748
2749,col12749
2750,col12750
2751,col12751
2752,col12752
2753,col12753
2754,col12754
2755,col12755
2756,col12756
2757,col12757
2758,col12758
2759,col12759
2760,col12760
2761,col12761
2762,col12762
2763,col12763
2764,col12764
2765,col12765
2766,col12766
2767,col12767
2768,col12768
2769,col12769
2770,col12770
2771,col12771
2772,col12772
2773,col12773
2774,col12774
2775,col12775
2776,col12776
2777,col12777
2778,col12778
2779,col12779
2780,col12780
2781,col12781
2782,col12782
2783,col12783
2784,col12784
2785,col12785
2786,col12786
2787,col12787
2788,col12788
2789,col12789
2790,col12790
2791,col12791
2792,col12792
2793,col12793
2794,col12794
2795,col12795
2796,col12796
2797,col12797
2798,col12798
2799,col12799
2800,col12800
2801,col12801
2802,col12802
2803,col12803
2804,col12804
2805,col12805
2806,col12806
2807,col12807
2808,col12808
2809,col12809
2810,col12810
2811,col12811
2812,col12812
2813,col12813
2814,col12814
2815,col12815
2816,col12816
2817,col12817
2818,col12818
2819,col12819
2820,col12820
2821,col12821
2822,col12822
2823,col12823
2824,col12824
2825,col12825
2826,col12826
2827,col12827
2828,col12828
2829,col12829
2830,col12830
2831,col12831
2832,col12832
2833,col12833
2834,col12834
2835,col12835
2836,col12836
2837,col12837
2838,col12838
2839,col12839
2840,col12840
2841,col12841
2842,col12842
2843,col12843
2844,col12844
2845,col12845
2846,col12846
2847,col12847
2848,col12848
2849,col12849
2850,col12850
2851,col12851
2852,col12852
2853,col12853
2854,col12854
2855,col12855
2856,col12856
2857,col12857
2858,col12858
2859,col12859
2860,col12860
2861,col12861
2862,col12862
2863,col12863
2864,col12864
2865,col12865
2866,col12866
2867,col12867
2868,col12868
2869,col12869
2870,col12870
2871,col12871
2872,col12872
2873,col12873
2874,col12874
2875,col12875
2876,col12876
2877,col12877
2878,col12878
2879,col12879
2880,col12880
2881,col12881
2882,col12882
2883,col12883
2884,col12884
2885,col12885
2886,col12886
2887,col12887
2888,col12888
2889,col12889
2890,col12890
2891,col12891
2892,col12892
2893,col12893
2894,col12894
2895,col12895
2896,col12896
2897,col12897
2898,col12898
2899,col12899
2900,col12900
2901,col12901
2902,col12902
2903,col12903
2904,col12904
2905,col12905
2906,col12906
2907,col12907
2908,col12908
2909,col12909
2910,col12910
2911,col12911
2912,col12912
2913,col12913
2914,col12914
2915,col12915
2916,col12916
2917,col12917
2918,col12918
2919,col12919
2920,col12920
2921,col12921
2922,col12922
2923,col12923
2924,col12924
2925,col12925
2926,col12926
2927,col12927
2928,col12928
2929,col12929
2930,col12930
2931,col12931
2932,col12932
2933,col12933
2934,col12934
2935,col12935
2936,col12936
2937,col12937
2938,col12938
2939,col12939
2940,col12940
2941,col12941
2942,col12942
2943,col12943
2944,col12944
2945,col12945
2946,col12946
2947,col12947
2948,col12948
2949,col12949
2950,col12950
2951,col12951
2952,col12952
2953,col12953
2954,col12954
2955,col12955
2956,col12956
2957,col12957
2958,col12958
2959,col12959
2960,col12960
2961,col12961
2962,col12962
2963,col12963
2964,col12964
2965,col12965
2966,col12966
2967,col12967
2968,col12968
2969,col12969
2970,col12970
2971,col12971
2972,col12972
2973,col12973
2974,col12974
2975,col12975
2976,col12976
2977,col12977
2978,col12978
2979,col12979
2980,col12980
2981,col12981
2982,col12982
2983,col12983
2984,col12984
2985,col12985
2986,col12986
2987,col12987
2988,col12988
2989,col12989
2990,col12990
2991,col12991
2992,col12992
2993,col12993
2994,col12994
2995,col12995
2996,col12996
2997,col12997
2998,col12998
2999,col12999
3000,col13000
3001,col13001
3002,col13002
3003,col13003
3004,col13004
3005,col13005
3006,col13006
3007,col13007
3008,col13008
3009,col13009
3010,col13010
3011,col13011
3012,col13012
3013,col13013
3014,col13014
3015,col13015
3016,col13016
3017,col13017
3018,col13018
3019,col13019
3020,col13020
3021,col13021
3022,col13022
3023,col13023
3024,col13024
3025,col13025
3026,col13026
3027,col13027
3028,col13028
3029,col13029
3030,col13030
3031,col13031
3032,col13032
3033,col13033
3034,col13034
3035,col13035
3036,col13036
3037,col13037
3038,col13038
3039,col13039
3040,col13040
3041,col13041
3042,col13042
3043,col13043
3044,col13044
3045,col13045
3046,col13046
3047,col13047
3048,col13048
3049,col13049
3050,col13050
3051,col13051
3052,col13052
3053,col13053
3054,col13054
3055,col13055
3056,col13056
3057,col13057
3058,col13058
3059,col13059
3060,col13060
3061,col13061
3062,col13062
3063,col13063
3064,col13064
3065,col13065
3066,col13066
3067,col13067
3068,col13068
3069,col13069
3070,col13070
3071,col13071
3072,col13072
3073,col13073
3074,col13074
3075,col13075
3076,col13076
3077,col13077
3078,col13078
3079,col13079
3080,col13080
3081,col13081
3082,col13082
3083,col13083
3084,col13084
3085,col13085
3086,col13086
3087,col13087
3088,col13088
3089,col13089
3090,col13090
3091,col13091
3092,col13092
3093,col13093
3094,col13094
3095,col13095
3096,col13096
3097,col13097
3098,col13098
3099,col13099
3100,col13100
3101,col13101
3102,col13102
3103,col13103
3104,col13104
3105,col13105
3106,col13106
3107,col13107
3108,col13108
3109,col13109
3110,col13110
3111,col13111
3112,col13112
3113,col13113
3114,col13114
3115,col13115
3116,col13116
3117,col13117
3118,col13118
3119,col13119
3120,col13120
3121,col13121
3122,col13122
3123,col13123
3124,col13124
3125,col13125
3126,col13126
3127,col13127
3128,col13128
3129,col13129
3130,col13130
3131,col13131
3132,col13132
3133,col13133
3134,col13134
3135,col13135
3136,col13136
3137,col13137
3138,col13138
3139,col13139
3140,col13140
3141,col13141
3142,col13142
3143,col13143
3144,col13144
3145,col13145
3146,col13146
3147,col13147
3148,col13148
3149,col13149
3150,col13150
3151,col13151
3152,col13152
3153,col13153
3154,col13154
3155,col13155
3156,col13156
3157,col13157
3158,col13158
3159,col13159
3160,col13160
3161,col13161
3162,col13162
3163,col13163
3164,col13164
3165,col13165
3166,col13166
3167,col13167
3168,col13168
3169,col13169
3170,col13170
3171,col13171
3172,col13172
3173,col13173
3174,col13174
3175,col13175
3176,col13176
3177,col13177
3178,col13178
3179,col13179
3180,col13180
3181,col13181
3182,col13182
3183,col13183
3184,col13184
3185,col13185
3186,col13186
3187,col13187
3188,col13188
3189,col13189
3190,col13190
3191,col13191
3192,col13192
3193,col13193
3194,col13194
3195,col13195
3196,col13196
3197,col13197
3198,col13198
3199,col13199
3200,col13200
3201,col13201
3202,col13202
3203,col13203
3204,col13204
3205,col13205
3206,col13206
3207,col13207
3208,col13208
3209,col13209
3210,col13210
3211,col13211
3212,col13212
3213,col13213
3214,col13214
3215,col13215
3216,col13216
3217,col13217
3218,col13218
3219,col13219
3220,col13220
3221,col13221
3222,col13222
3223,col13223
3224,col13224
3225,col13225
3226,col13226
3227,col13227
3228,col13228
3229,col13229
3230,col13230
3231,col13231
3232,col13232
3233,col13233
3234,col13234
3235,col13235
3236,col13236
3237,col13237
3238,col13238
3239,col13239
3240,col13240
3241,col13241
3242,col13242
3243,col13243
3244,col13244
3245,col13245
3246,col13246
3247,col13247
3248,col13248
3249,col13249
3250,col13250
3251,col13251
3252,col13252
3253,col13253
3254,col13254
3255,col13255
3256,col13256
3257,col13257
3258,col13258
3259,col13259
3260,col13260
3261,col13261
3262,col13262
3263,col13263
3264,col13264
3265,col13265
3266,col13266
3267,col13267
3268,col13268
3269,col13269
3270,col13270
3271,col13271
3272,col13272
3273,col13273
3274,col13274
3275,col13275
3276,col13276
3277,col13277
3278,col13278
3279,col13279
3280,col13280
3281,col13281
3282,col13282
3283,col13283
3284,col13284
3285,col13285
3286,col13286
3287,col13287
3288,col13288
3289,col13289
3290,col13290
3291,col13291
3292,col13292
3293,col13293
3294,col13294
3295,col13295
3296,col13296
3297,col13297
3298,col13298
3299,col13299
3300,col13300
3301,col13301
3302,col13302
3303,col13303
3304,col13304
3305,col13305
3306,col13306
3307,col13307
3308,col13308
3309,col13309
3310,col13310
3311,col13311
3312,col13312
3313,col13313
3314,col13314
3315,col13315
3316,col13316
3317,col13317
3318,col13318
3319,col13319
3320,col13320
3321,col13321
3322,col13322
3323,col13323
3324,col13324
3325,col13325
3326,col13326
3327,col13327
3328,col13328
3329,col13329
3330,col13330
3331,col13331
3332,col13332
3333,col13333
3334,col13334
3335,col13335
3336,col13336
3337,col13337
3338,col13338
3339,col13339
3340,col13340
3341,col13341
3342,col13342
3343,col13343
3344,col13344
3345,col13345
3346,col13346
3347,col13347
